instance; execution; seed; number_of_tasks; cycle_time; iterations; restarts; solution; duration;
MERTENS; 7; 1529306242; 7; 15; 900; 2; 2; 2.09397;
MERTENS; 7; 1529306244; 7; 15; 900; 3; 2; 2.82841;
MERTENS; 7; 1529306247; 7; 15; 900; 4; 2; 3.6879;
MERTENS; 7; 1529306250; 7; 15; 900; 5; 2; 5.06305;
MERTENS; 7; 1529306255; 7; 15; 1000; 1; 2; 0.843871;
MERTENS; 7; 1529306256; 7; 15; 1000; 2; 2; 2.21898;
MERTENS; 7; 1529306258; 7; 15; 1000; 3; 2; 3.20346;
MERTENS; 7; 1529306262; 7; 15; 1000; 4; 2; 4.2661;
MERTENS; 7; 1529306266; 7; 15; 1000; 5; 2; 5.25056;
MERTENS; 7; 1529306271; 7; 18; 100; 1; 2; 0.109419;
MERTENS; 7; 1529306271; 7; 18; 100; 2; 2; 0.218773;
MERTENS; 7; 1529306272; 7; 18; 100; 3; 2; 0.265685;
MERTENS; 7; 1529306272; 7; 18; 100; 4; 2; 0.359422;
MERTENS; 7; 1529306272; 7; 18; 100; 5; 2; 0.468769;
MERTENS; 7; 1529306273; 7; 18; 200; 1; 2; 0.234432;
MERTENS; 7; 1529306273; 7; 18; 200; 2; 2; 0.453196;
MERTENS; 7; 1529306273; 7; 18; 200; 3; 2; 0.656348;
MERTENS; 7; 1529306274; 7; 18; 200; 4; 2; 0.765679;
MERTENS; 7; 1529306275; 7; 18; 200; 5; 2; 0.937587;
MERTENS; 7; 1529306276; 7; 18; 300; 1; 2; 0.281281;
MERTENS; 7; 1529306276; 7; 18; 300; 2; 2; 0.593814;
MERTENS; 7; 1529306277; 7; 18; 300; 3; 2; 0.843841;
MERTENS; 7; 1529306277; 7; 18; 300; 4; 2; 1.12512;
MERTENS; 7; 1529306279; 7; 18; 300; 5; 2; 1.56267;
MERTENS; 7; 1529306280; 7; 18; 400; 1; 2; 0.390636;
MERTENS; 7; 1529306281; 7; 18; 400; 2; 2; 0.734455;
MERTENS; 7; 1529306281; 7; 18; 400; 3; 2; 1.10952;
MERTENS; 7; 1529306282; 7; 18; 400; 4; 2; 1.62515;
MERTENS; 7; 1529306284; 7; 18; 400; 5; 2; 1.82832;
MERTENS; 7; 1529306286; 7; 18; 500; 1; 2; 0.453202;
MERTENS; 7; 1529306286; 7; 18; 500; 2; 2; 0.875084;
MERTENS; 7; 1529306287; 7; 18; 500; 3; 2; 1.50019;
MERTENS; 7; 1529306289; 7; 18; 500; 4; 2; 2.12525;
MERTENS; 7; 1529306291; 7; 18; 500; 5; 2; 2.48464;
MERTENS; 7; 1529306293; 7; 18; 600; 1; 2; 0.65629;
MERTENS; 7; 1529306294; 7; 18; 600; 2; 2; 1.18765;
MERTENS; 7; 1529306295; 7; 18; 600; 3; 2; 1.65644;
MERTENS; 7; 1529306297; 7; 18; 600; 4; 2; 2.39086;
MERTENS; 7; 1529306299; 7; 18; 600; 5; 2; 3.09412;
MERTENS; 7; 1529306302; 7; 18; 700; 1; 2; 0.718825;
MERTENS; 7; 1529306303; 7; 18; 700; 2; 2; 1.46889;
MERTENS; 7; 1529306305; 7; 18; 700; 3; 2; 1.90648;
MERTENS; 7; 1529306307; 7; 18; 700; 4; 2; 2.87534;
MERTENS; 7; 1529306309; 7; 18; 700; 5; 2; 3.73475;
MERTENS; 7; 1529306313; 7; 18; 800; 1; 2; 0.796993;
MERTENS; 7; 1529306314; 7; 18; 800; 2; 2; 1.89083;
MERTENS; 7; 1529306316; 7; 18; 800; 3; 2; 2.25024;
MERTENS; 7; 1529306318; 7; 18; 800; 4; 2; 3.01595;
MERTENS; 7; 1529306321; 7; 18; 800; 5; 2; 3.79728;
MERTENS; 7; 1529306325; 7; 18; 900; 1; 2; 0.875125;
MERTENS; 7; 1529306326; 7; 18; 900; 2; 2; 1.82829;
MERTENS; 7; 1529306328; 7; 18; 900; 3; 2; 2.60969;
MERTENS; 7; 1529306330; 7; 18; 900; 4; 2; 3.37539;
MERTENS; 7; 1529306334; 7; 18; 900; 5; 2; 4.39107;
MERTENS; 7; 1529306338; 7; 18; 1000; 1; 2; 0.843867;
MERTENS; 7; 1529306339; 7; 18; 1000; 2; 2; 1.89083;
MERTENS; 7; 1529306341; 7; 18; 1000; 3; 2; 2.89094;
MERTENS; 7; 1529306344; 7; 18; 1000; 4; 2; 4.34421;
MERTENS; 7; 1529306348; 7; 18; 1000; 5; 2; 5.23497;
MITCHELL; 7; 1529306353; 21; 14; 100; 1; 8; 0.359432;
MITCHELL; 7; 1529306354; 21; 14; 100; 2; 9; 0.828222;
MITCHELL; 7; 1529306354; 21; 14; 100; 3; 9; 1.23448;
MITCHELL; 7; 1529306356; 21; 14; 100; 4; 9; 1.43764;
MITCHELL; 7; 1529306357; 21; 14; 100; 5; 8; 1.73459;
MITCHELL; 7; 1529306359; 21; 14; 200; 1; 9; 0.625093;
MITCHELL; 7; 1529306360; 21; 14; 200; 2; 9; 1.39075;
MITCHELL; 7; 1529306361; 21; 14; 200; 3; 9; 1.93768;
MITCHELL; 7; 1529306363; 21; 14; 200; 4; 8; 2.81283;
MITCHELL; 7; 1529306366; 21; 14; 200; 5; 8; 3.62537;
MITCHELL; 7; 1529306369; 21; 14; 300; 1; 9; 0.968854;
MITCHELL; 7; 1529306370; 21; 14; 300; 2; 8; 2.07838;
MITCHELL; 7; 1529306372; 21; 14; 300; 3; 8; 3.17222;
MITCHELL; 7; 1529306376; 21; 14; 300; 4; 8; 4.50051;
MITCHELL; 7; 1529306380; 21; 14; 300; 5; 8; 5.26619;
MITCHELL; 7; 1529306385; 21; 14; 400; 1; 8; 1.4064;
MITCHELL; 7; 1529306387; 21; 14; 400; 2; 8; 2.82843;
MITCHELL; 7; 1529306390; 21; 14; 400; 3; 8; 3.93793;
MITCHELL; 7; 1529306394; 21; 14; 400; 4; 8; 5.67251;
MITCHELL; 7; 1529306399; 21; 14; 400; 5; 8; 7.20392;
MITCHELL; 7; 1529306407; 21; 14; 500; 1; 9; 1.87523;
MITCHELL; 7; 1529306408; 21; 14; 500; 2; 8; 3.71913;
MITCHELL; 7; 1529306412; 21; 14; 500; 3; 9; 5.53182;
MITCHELL; 7; 1529306418; 21; 14; 500; 4; 8; 6.92262;
MITCHELL; 7; 1529306425; 21; 14; 500; 5; 8; 8.81345;
MITCHELL; 7; 1529306433; 21; 14; 600; 1; 9; 1.95336;
MITCHELL; 7; 1529306435; 21; 14; 600; 2; 8; 4.43798;
MITCHELL; 7; 1529306440; 21; 14; 600; 3; 8; 5.82873;
MITCHELL; 7; 1529306446; 21; 14; 600; 4; 8; 8.50092;
MITCHELL; 7; 1529306454; 21; 14; 600; 5; 8; 10.548;
MITCHELL; 7; 1529306465; 21; 14; 700; 1; 8; 2.48464;
MITCHELL; 7; 1529306467; 21; 14; 700; 2; 8; 5.04745;
MITCHELL; 7; 1529306472; 21; 14; 700; 3; 8; 7.29763;
MITCHELL; 7; 1529306480; 21; 14; 700; 4; 8; 10.3136;
MITCHELL; 7; 1529306490; 21; 14; 700; 5; 8; 12.6576;
MITCHELL; 7; 1529306503; 21; 14; 800; 1; 8; 3.07847;
MITCHELL; 7; 1529306506; 21; 14; 800; 2; 8; 5.59435;
MITCHELL; 7; 1529306511; 21; 14; 800; 3; 8; 8.36025;
MITCHELL; 7; 1529306520; 21; 14; 800; 4; 8; 11.595;
MITCHELL; 7; 1529306531; 21; 14; 800; 5; 8; 13.5483;
MITCHELL; 7; 1529306545; 21; 14; 900; 1; 8; 3.20347;
MITCHELL; 7; 1529306548; 21; 14; 900; 2; 9; 6.11002;
MITCHELL; 7; 1529306554; 21; 14; 900; 3; 8; 9.39167;
MITCHELL; 7; 1529306563; 21; 14; 900; 4; 8; 13.1576;
MITCHELL; 7; 1529306577; 21; 14; 900; 5; 8; 15.0954;
MITCHELL; 7; 1529306592; 21; 14; 1000; 1; 8; 3.85979;
MITCHELL; 7; 1529306596; 21; 14; 1000; 2; 8; 7.12577;
MITCHELL; 7; 1529306603; 21; 14; 1000; 3; 8; 10.4699;
MITCHELL; 7; 1529306613; 21; 14; 1000; 4; 8; 14.189;
MITCHELL; 7; 1529306627; 21; 14; 1000; 5; 8; 18.0801;
MITCHELL; 7; 1529306646; 21; 35; 100; 1; 4; 0.2344;
MITCHELL; 7; 1529306646; 21; 35; 100; 2; 4; 0.50008;
MITCHELL; 7; 1529306646; 21; 35; 100; 3; 4; 0.750079;
MITCHELL; 7; 1529306647; 21; 35; 100; 4; 4; 1.14073;
MITCHELL; 7; 1529306648; 21; 35; 100; 5; 4; 1.28139;
MITCHELL; 7; 1529306649; 21; 35; 200; 1; 4; 0.531306;
MITCHELL; 7; 1529306650; 21; 35; 200; 2; 4; 1.00013;
MITCHELL; 7; 1529306651; 21; 35; 200; 3; 4; 1.71893;
MITCHELL; 7; 1529306653; 21; 35; 200; 4; 4; 2.21899;
MITCHELL; 7; 1529306655; 21; 35; 200; 5; 4; 2.93782;
MITCHELL; 7; 1529306658; 21; 35; 300; 1; 4; 0.765672;
MITCHELL; 7; 1529306659; 21; 35; 300; 2; 4; 1.62518;
MITCHELL; 7; 1529306660; 21; 35; 300; 3; 4; 2.34403;
MITCHELL; 7; 1529306663; 21; 35; 300; 4; 4; 3.34408;
MITCHELL; 7; 1529306666; 21; 35; 300; 5; 4; 4.35984;
MITCHELL; 7; 1529306670; 21; 35; 400; 1; 4; 1.04699;
MITCHELL; 7; 1529306671; 21; 35; 400; 2; 4; 2.15651;
MITCHELL; 7; 1529306674; 21; 35; 400; 3; 4; 3.0628;
MITCHELL; 7; 1529306677; 21; 35; 400; 4; 4; 4.70366;
MITCHELL; 7; 1529306681; 21; 35; 400; 5; 4; 5.87563;
MITCHELL; 7; 1529306687; 21; 35; 500; 1; 4; 1.1876;
MITCHELL; 7; 1529306688; 21; 35; 500; 2; 4; 2.84405;
MITCHELL; 7; 1529306691; 21; 35; 500; 3; 4; 4.42235;
MITCHELL; 7; 1529306696; 21; 35; 500; 4; 4; 5.73502;
MITCHELL; 7; 1529306701; 21; 35; 500; 5; 4; 7.15702;
MITCHELL; 7; 1529306709; 21; 35; 600; 1; 4; 1.46891;
MITCHELL; 7; 1529306710; 21; 35; 600; 2; 4; 3.20344;
MITCHELL; 7; 1529306713; 21; 35; 600; 3; 4; 4.95363;
MITCHELL; 7; 1529306718; 21; 35; 600; 4; 4; 6.71947;
MITCHELL; 7; 1529306725; 21; 35; 600; 5; 3; 8.51654;
MITCHELL; 7; 1529306734; 21; 35; 700; 1; 4; 2.1096;
MITCHELL; 7; 1529306736; 21; 35; 700; 2; 4; 4.07857;
MITCHELL; 7; 1529306740; 21; 35; 700; 3; 4; 6.01627;
MITCHELL; 7; 1529306746; 21; 35; 700; 4; 4; 7.67268;
MITCHELL; 7; 1529306753; 21; 35; 700; 5; 4; 9.65729;
MITCHELL; 7; 1529306763; 21; 35; 800; 1; 4; 2.50027;
MITCHELL; 7; 1529306766; 21; 35; 800; 2; 4; 4.21921;
MITCHELL; 7; 1529306770; 21; 35; 800; 3; 4; 6.37569;
MITCHELL; 7; 1529306776; 21; 35; 800; 4; 4; 9.12599;
MITCHELL; 7; 1529306785; 21; 35; 800; 5; 4; 11.1419;
MITCHELL; 7; 1529306797; 21; 35; 900; 1; 4; 2.18774;
MITCHELL; 7; 1529306799; 21; 35; 900; 2; 4; 4.68801;
MITCHELL; 7; 1529306803; 21; 35; 900; 3; 4; 8.25089;
MITCHELL; 7; 1529306812; 21; 35; 900; 4; 4; 10.2355;
MITCHELL; 7; 1529306822; 21; 35; 900; 5; 4; 14.3297;
MITCHELL; 7; 1529306836; 21; 35; 1000; 1; 4; 2.54715;
MITCHELL; 7; 1529306839; 21; 35; 1000; 2; 4; 5.78188;
MITCHELL; 7; 1529306845; 21; 35; 1000; 3; 4; 10.5012;
MITCHELL; 7; 1529306855; 21; 35; 1000; 4; 3; 12.3295;
MITCHELL; 7; 1529306867; 21; 35; 1000; 5; 3; 14.6109;
MITCHELL; 7; 1529306882; 21; 26; 100; 1; 5; 0.26568;
MITCHELL; 7; 1529306882; 21; 26; 100; 2; 5; 0.546906;
MITCHELL; 7; 1529306883; 21; 26; 100; 3; 5; 0.781365;
MITCHELL; 7; 1529306884; 21; 26; 100; 4; 5; 1.06261;
MITCHELL; 7; 1529306885; 21; 26; 100; 5; 5; 1.37518;
MITCHELL; 7; 1529306886; 21; 26; 200; 1; 5; 0.750081;
MITCHELL; 7; 1529306887; 21; 26; 200; 2; 5; 1.14075;
MITCHELL; 7; 1529306888; 21; 26; 200; 3; 5; 1.92208;
MITCHELL; 7; 1529306890; 21; 26; 200; 4; 5; 2.37523;
MITCHELL; 7; 1529306892; 21; 26; 200; 5; 5; 2.89095;
MITCHELL; 7; 1529306895; 21; 26; 300; 1; 5; 0.921946;
MITCHELL; 7; 1529306896; 21; 26; 300; 2; 5; 1.62516;
MITCHELL; 7; 1529306898; 21; 26; 300; 3; 5; 2.46901;
MITCHELL; 7; 1529306900; 21; 26; 300; 4; 5; 3.75043;
MITCHELL; 7; 1529306904; 21; 26; 300; 5; 5; 3.96918;
MITCHELL; 7; 1529306908; 21; 26; 400; 1; 5; 1.01574;
MITCHELL; 7; 1529306909; 21; 26; 400; 2; 5; 2.45342;
MITCHELL; 7; 1529306912; 21; 26; 400; 3; 5; 3.37537;
MITCHELL; 7; 1529306915; 21; 26; 400; 4; 5; 4.59422;
MITCHELL; 7; 1529306919; 21; 26; 400; 5; 5; 6.34444;
MITCHELL; 7; 1529306926; 21; 26; 500; 1; 5; 1.56267;
MITCHELL; 7; 1529306927; 21; 26; 500; 2; 5; 2.8753;
MITCHELL; 7; 1529306930; 21; 26; 500; 3; 5; 4.32865;
MITCHELL; 7; 1529306935; 21; 26; 500; 4; 5; 5.76625;
MITCHELL; 7; 1529306940; 21; 26; 500; 5; 5; 6.95391;
MITCHELL; 7; 1529306947; 21; 26; 600; 1; 5; 1.7658;
MITCHELL; 7; 1529306949; 21; 26; 600; 2; 5; 3.46912;
MITCHELL; 7; 1529306953; 21; 26; 600; 3; 5; 5.29747;
MITCHELL; 7; 1529306958; 21; 26; 600; 4; 5; 7.09454;
MITCHELL; 7; 1529306965; 21; 26; 600; 5; 5; 8.40718;
MITCHELL; 7; 1529306973; 21; 26; 700; 1; 5; 1.8596;
MITCHELL; 7; 1529306975; 21; 26; 700; 2; 5; 4.70363;
MITCHELL; 7; 1529306980; 21; 26; 700; 3; 5; 6.12563;
MITCHELL; 7; 1529306986; 21; 26; 700; 4; 5; 8.64156;
MITCHELL; 7; 1529306995; 21; 26; 700; 5; 5; 9.90732;
MITCHELL; 7; 1529307005; 21; 26; 800; 1; 5; 2.32838;
MITCHELL; 7; 1529307007; 21; 26; 800; 2; 5; 4.6099;
MITCHELL; 7; 1529307012; 21; 26; 800; 3; 5; 7.09448;
MITCHELL; 7; 1529307019; 21; 26; 800; 4; 5; 9.70417;
MITCHELL; 7; 1529307029; 21; 26; 800; 5; 5; 11.3137;
MITCHELL; 7; 1529307040; 21; 26; 900; 1; 5; 2.344;
MITCHELL; 7; 1529307042; 21; 26; 900; 2; 5; 5.54747;
MITCHELL; 7; 1529307048; 21; 26; 900; 3; 5; 7.98524;
MITCHELL; 7; 1529307056; 21; 26; 900; 4; 5; 11.4388;
MITCHELL; 7; 1529307067; 21; 26; 900; 5; 5; 13.3296;
MITCHELL; 7; 1529307081; 21; 26; 1000; 1; 5; 2.59403;
MITCHELL; 7; 1529307083; 21; 26; 1000; 2; 5; 5.70374;
MITCHELL; 7; 1529307089; 21; 26; 1000; 3; 5; 8.42281;
MITCHELL; 7; 1529307097; 21; 26; 1000; 4; 5; 10.8762;
MITCHELL; 7; 1529307108; 21; 26; 1000; 5; 5; 15.8298;
WEE-MAG; 7; 1529307124; 75; 56; 100; 1; 32; 0.625066;
WEE-MAG; 7; 1529307125; 75; 56; 100; 2; 31; 1.37513;
WEE-MAG; 7; 1529307126; 75; 56; 100; 3; 32; 2.01584;
WEE-MAG; 7; 1529307128; 75; 56; 100; 4; 32; 2.70342;
WEE-MAG; 7; 1529307131; 75; 56; 100; 5; 32; 3.32846;
WEE-MAG; 7; 1529307134; 75; 56; 200; 1; 32; 1.39077;
WEE-MAG; 7; 1529307136; 75; 56; 200; 2; 32; 2.75032;
WEE-MAG; 7; 1529307138; 75; 56; 200; 3; 32; 4.21921;
WEE-MAG; 7; 1529307142; 75; 56; 200; 4; 32; 5.51619;
WEE-MAG; 7; 1529307148; 75; 56; 200; 5; 31; 6.82889;
WEE-MAG; 7; 1529307155; 75; 56; 300; 1; 31; 2.25024;
WEE-MAG; 7; 1529307157; 75; 56; 300; 2; 31; 4.2348;
WEE-MAG; 7; 1529307161; 75; 56; 300; 3; 32; 6.17254;
WEE-MAG; 7; 1529307168; 75; 56; 300; 4; 32; 8.82911;
WEE-MAG; 7; 1529307176; 75; 56; 300; 5; 32; 10.7511;
WEE-MAG; 7; 1529307187; 75; 56; 400; 1; 32; 2.62528;
WEE-MAG; 7; 1529307190; 75; 56; 400; 2; 32; 5.51624;
WEE-MAG; 7; 1529307195; 75; 56; 400; 3; 31; 8.11025;
WEE-MAG; 7; 1529307203; 75; 56; 400; 4; 31; 11.0637;
WEE-MAG; 7; 1529307214; 75; 56; 400; 5; 31; 13.8609;
WEE-MAG; 7; 1529307228; 75; 56; 500; 1; 31; 3.50039;
WEE-MAG; 7; 1529307232; 75; 56; 500; 2; 32; 7.00073;
WEE-MAG; 7; 1529307239; 75; 56; 500; 3; 31; 10.4543;
WEE-MAG; 7; 1529307249; 75; 56; 500; 4; 31; 13.9078;
WEE-MAG; 7; 1529307263; 75; 56; 500; 5; 31; 17.5019;
WEE-MAG; 7; 1529307281; 75; 56; 600; 1; 32; 4.1567;
WEE-MAG; 7; 1529307285; 75; 56; 600; 2; 31; 9.0791;
WEE-MAG; 7; 1529307294; 75; 56; 600; 3; 31; 13.1108;
WEE-MAG; 7; 1529307307; 75; 56; 600; 4; 31; 16.8769;
WEE-MAG; 7; 1529307324; 75; 56; 600; 5; 31; 21.096;
WEE-MAG; 7; 1529307345; 75; 56; 700; 1; 32; 4.98491;
WEE-MAG; 7; 1529307350; 75; 56; 700; 2; 31; 9.75108;
WEE-MAG; 7; 1529307360; 75; 56; 700; 3; 31; 15.1891;
WEE-MAG; 7; 1529307375; 75; 56; 700; 4; 31; 20.2991;
WEE-MAG; 7; 1529307395; 75; 56; 700; 5; 31; 24.0963;
WEE-MAG; 7; 1529307419; 75; 56; 800; 1; 31; 5.35995;
WEE-MAG; 7; 1529307425; 75; 56; 800; 2; 31; 10.7668;
WEE-MAG; 7; 1529307436; 75; 56; 800; 3; 31; 16.2145;
WEE-MAG; 7; 1529307452; 75; 56; 800; 4; 31; 21.6273;
WEE-MAG; 7; 1529307474; 75; 56; 800; 5; 31; 28.2687;
WEE-MAG; 7; 1529307502; 75; 56; 900; 1; 31; 6.07878;
WEE-MAG; 7; 1529307508; 75; 56; 900; 2; 31; 14.064;
WEE-MAG; 7; 1529307522; 75; 56; 900; 3; 31; 19.1896;
WEE-MAG; 7; 1529307541; 75; 56; 900; 4; 31; 27.4561;
WEE-MAG; 7; 1529307569; 75; 56; 900; 5; 31; 33.0348;
WEE-MAG; 7; 1529307602; 75; 56; 1000; 1; 31; 6.46942;
WEE-MAG; 7; 1529307608; 75; 56; 1000; 2; 31; 14.6735;
WEE-MAG; 7; 1529307623; 75; 56; 1000; 3; 31; 21.3304;
WEE-MAG; 7; 1529307644; 75; 56; 1000; 4; 31; 29.1438;
WEE-MAG; 7; 1529307673; 75; 56; 1000; 5; 31; 34.41;
WEE-MAG; 7; 1529307708; 75; 28; 100; 1; 63; 2.344;
WEE-MAG; 7; 1529307710; 75; 28; 100; 2; 64; 4.51611;
WEE-MAG; 7; 1529307715; 75; 28; 100; 3; 63; 7.23518;
WEE-MAG; 7; 1529307722; 75; 28; 100; 4; 63; 9.06351;
WEE-MAG; 7; 1529307731; 75; 28; 100; 5; 63; 12.0794;
WEE-MAG; 7; 1529307743; 75; 28; 200; 1; 63; 5.21934;
WEE-MAG; 7; 1529307748; 75; 28; 200; 2; 63; 9.70418;
WEE-MAG; 7; 1529307758; 75; 28; 200; 3; 63; 13.7671;
WEE-MAG; 7; 1529307772; 75; 28; 200; 4; 63; 18.0019;
WEE-MAG; 7; 1529307790; 75; 28; 200; 5; 63; 23.315;
WEE-MAG; 7; 1529307813; 75; 28; 300; 1; 63; 6.70385;
WEE-MAG; 7; 1529307820; 75; 28; 300; 2; 63; 13.689;
WEE-MAG; 7; 1529307833; 75; 28; 300; 3; 63; 21.5805;
WEE-MAG; 7; 1529307855; 75; 28; 300; 4; 63; 26.1903;
WEE-MAG; 7; 1529307881; 75; 28; 300; 5; 63; 33.5036;
WEE-MAG; 7; 1529307915; 75; 28; 400; 1; 63; 9.17289;
WEE-MAG; 7; 1529307924; 75; 28; 400; 2; 63; 18.2207;
WEE-MAG; 7; 1529307942; 75; 28; 400; 3; 63; 26.4091;
WEE-MAG; 7; 1529307969; 75; 28; 400; 4; 63; 37.8947;
WEE-MAG; 7; 1529308007; 75; 28; 400; 5; 63; 45.1142;
WEE-MAG; 7; 1529308052; 75; 28; 500; 1; 63; 10.7355;
WEE-MAG; 7; 1529308062; 75; 28; 500; 2; 63; 20.4553;
WEE-MAG; 7; 1529308083; 75; 28; 500; 3; 63; 33.0974;
WEE-MAG; 7; 1529308116; 75; 28; 500; 4; 63; 46.7082;
WEE-MAG; 7; 1529308163; 75; 28; 500; 5; 63; 54.0683;
WEE-MAG; 7; 1529308217; 75; 28; 600; 1; 63; 13.0952;
WEE-MAG; 7; 1529308230; 75; 28; 600; 2; 63; 25.2527;
WEE-MAG; 7; 1529308255; 75; 28; 600; 3; 63; 39.6761;
WEE-MAG; 7; 1529308295; 75; 28; 600; 4; 63; 48.0052;
WEE-MAG; 7; 1529308343; 75; 28; 600; 5; 63; 65.7884;
WEE-MAG; 7; 1529308409; 75; 28; 700; 1; 63; 15.0016;
WEE-MAG; 7; 1529308424; 75; 28; 700; 2; 63; 30.6596;
WEE-MAG; 7; 1529308454; 75; 28; 700; 3; 63; 47.7395;
WEE-MAG; 7; 1529308502; 75; 28; 700; 4; 63; 59.8815;
WEE-MAG; 7; 1529308562; 75; 28; 700; 5; 63; 76.9146;
WEE-MAG; 7; 1529308639; 75; 28; 800; 1; 63; 16.8143;
WEE-MAG; 7; 1529308656; 75; 28; 800; 2; 63; 37.0196;
WEE-MAG; 7; 1529308693; 75; 28; 800; 3; 63; 52.0369;
WEE-MAG; 7; 1529308745; 75; 28; 800; 4; 63; 71.6171;
WEE-MAG; 7; 1529308816; 75; 28; 800; 5; 63; 83.259;
WEE-MAG; 7; 1529308900; 75; 28; 900; 1; 63; 18.5958;
WEE-MAG; 7; 1529308918; 75; 28; 900; 2; 63; 40.145;
WEE-MAG; 7; 1529308958; 75; 28; 900; 3; 63; 56.8968;
WEE-MAG; 7; 1529309015; 75; 28; 900; 4; 63; 79.1804;
WEE-MAG; 7; 1529309094; 75; 28; 900; 5; 63; 92.6038;
WEE-MAG; 7; 1529309187; 75; 28; 1000; 1; 63; 19.924;
WEE-MAG; 7; 1529309207; 75; 28; 1000; 2; 63; 45.0986;
WEE-MAG; 7; 1529309252; 75; 28; 1000; 3; 63; 61.9754;
WEE-MAG; 7; 1529309314; 75; 28; 1000; 4; 63; 80.3055;
WEE-MAG; 7; 1529309394; 75; 28; 1000; 5; 63; 99.9327;
WEE-MAG; 7; 1529309494; 75; 36; 100; 1; 60; 1.43765;
WEE-MAG; 7; 1529309496; 75; 36; 100; 2; 60; 2.98469;
WEE-MAG; 7; 1529309499; 75; 36; 100; 3; 60; 4.87552;
WEE-MAG; 7; 1529309504; 75; 36; 100; 4; 60; 6.14127;
WEE-MAG; 7; 1529309510; 75; 36; 100; 5; 60; 7.87584;
WEE-MAG; 7; 1529309518; 75; 36; 200; 1; 60; 3.15662;
WEE-MAG; 7; 1529309521; 75; 36; 200; 2; 60; 6.34443;
WEE-MAG; 7; 1529309527; 75; 36; 200; 3; 60; 9.23537;
WEE-MAG; 7; 1529309536; 75; 36; 200; 4; 60; 12.5014;
WEE-MAG; 7; 1529309549; 75; 36; 200; 5; 60; 14.8297;
WEE-MAG; 7; 1529309564; 75; 36; 300; 1; 60; 4.59426;
WEE-MAG; 7; 1529309568; 75; 36; 300; 2; 60; 9.32913;
WEE-MAG; 7; 1529309578; 75; 36; 300; 3; 60; 13.7984;
WEE-MAG; 7; 1529309592; 75; 36; 300; 4; 60; 18.8927;
WEE-MAG; 7; 1529309610; 75; 36; 300; 5; 60; 22.4399;
WEE-MAG; 7; 1529309633; 75; 36; 400; 1; 60; 6.14132;
WEE-MAG; 7; 1529309639; 75; 36; 400; 2; 60; 11.6419;
WEE-MAG; 7; 1529309651; 75; 36; 400; 3; 60; 18.3457;
WEE-MAG; 7; 1529309669; 75; 36; 400; 4; 60; 24.2214;
WEE-MAG; 7; 1529309693; 75; 36; 400; 5; 60; 29.3;
WEE-MAG; 7; 1529309723; 75; 36; 500; 1; 60; 7.64142;
WEE-MAG; 7; 1529309730; 75; 36; 500; 2; 60; 14.9704;
WEE-MAG; 7; 1529309745; 75; 36; 500; 3; 60; 22.0961;
WEE-MAG; 7; 1529309767; 75; 36; 500; 4; 60; 28.3468;
WEE-MAG; 7; 1529309796; 75; 36; 500; 5; 60; 37.5822;
WEE-MAG; 7; 1529309833; 75; 36; 600; 1; 60; 8.46966;
WEE-MAG; 7; 1529309842; 75; 36; 600; 2; 60; 17.7519;
WEE-MAG; 7; 1529309859; 75; 36; 600; 3; 60; 27.5968;
WEE-MAG; 7; 1529309887; 75; 36; 600; 4; 60; 34.9569;
WEE-MAG; 7; 1529309922; 75; 36; 600; 5; 60; 44.708;
WEE-MAG; 7; 1529309967; 75; 36; 700; 1; 60; 11.3918;
WEE-MAG; 7; 1529309978; 75; 36; 700; 2; 60; 20.6741;
WEE-MAG; 7; 1529309999; 75; 36; 700; 3; 60; 31.7534;
WEE-MAG; 7; 1529310031; 75; 36; 700; 4; 60; 41.1138;
WEE-MAG; 7; 1529310072; 75; 36; 700; 5; 60; 49.646;
WEE-MAG; 7; 1529310121; 75; 36; 800; 1; 60; 12.0169;
WEE-MAG; 7; 1529310133; 75; 36; 800; 2; 60; 24.4245;
WEE-MAG; 7; 1529310158; 75; 36; 800; 3; 60; 32.816;
WEE-MAG; 7; 1529310191; 75; 36; 800; 4; 60; 47.177;
WEE-MAG; 7; 1529310238; 75; 36; 800; 5; 60; 57.6156;
WEE-MAG; 7; 1529310295; 75; 36; 900; 1; 60; 12.642;
WEE-MAG; 7; 1529310308; 75; 36; 900; 2; 60; 24.5026;
WEE-MAG; 7; 1529310333; 75; 36; 900; 3; 60; 40.7388;
WEE-MAG; 7; 1529310373; 75; 36; 900; 4; 60; 54.1934;
WEE-MAG; 7; 1529310428; 75; 36; 900; 5; 60; 67.7729;
WEE-MAG; 7; 1529310495; 75; 36; 1000; 1; 60; 13.2983;
WEE-MAG; 7; 1529310509; 75; 36; 1000; 2; 60; 27.8936;
WEE-MAG; 7; 1529310537; 75; 36; 1000; 3; 60; 43.3797;
WEE-MAG; 7; 1529310580; 75; 36; 1000; 4; 60; 58.772;
WEE-MAG; 7; 1529310639; 75; 36; 1000; 5; 60; 74.9768;
WEE-MAG; 7; 1529310714; 75; 54; 100; 1; 32; 0.687546;
WEE-MAG; 7; 1529310714; 75; 54; 100; 2; 32; 1.34389;
WEE-MAG; 7; 1529310716; 75; 54; 100; 3; 32; 2.06271;
WEE-MAG; 7; 1529310718; 75; 54; 100; 4; 32; 2.71907;
WEE-MAG; 7; 1529310720; 75; 54; 100; 5; 32; 3.40664;
